,YEAR,MONTH,ORIGIN_AIRPORT_ID,count,Description,IATA,AIRPORT,CITY,STATE,COUNTRY,LATITUDE,LONGITUDE
1156,2019,5,12953,7761,"New York, NY: LaGuardia",LGA,LaGuardia,New York,NY,USA,40.77724306,-73.87260917
1157,2019,5,12954,1174,"Long Beach, CA: Long Beach Airport",LGB,Long Beach (Daugherty ),Long Beach,CA,USA,33.81772222,-118.1516111
1158,2019,5,12982,1174,"Lihue, HI: Lihue Airport",LIH,Lihue,Lihue,HI,USA,21.97598306,-159.3389581
1159,2019,5,13198,3721,"Kansas City, MO: Kansas City International",MCI,Kansas City International,Kansas City,MO,USA,39.29760528,-94.71390556
1160,2019,5,13204,12105,"Orlando, FL: Orlando International",MCO,Orlando International,Orlando,FL,USA,28.42888889,-81.31602778
1161,2019,5,13232,7091,"Chicago, IL: Chicago Midway International",MDW,Chicago Midway,Chicago,IL,USA,41.7859825,-87.75242444
1162,2019,5,13244,1357,"Memphis, TN: Memphis International",MEM,Memphis International,Memphis,TN,USA,35.04241667,-89.97666667
1163,2019,5,13303,5293,"Miami, FL: Miami International",MIA,Miami International,Miami,FL,USA,25.79325,-80.29055556
1164,2019,5,13342,1884,"Milwaukee, WI: General Mitchell International",MKE,General Mitchell International,Milwaukee,WI,USA,42.94722222,-87.89658333
1165,2019,5,13487,7914,"Minneapolis, MN: Minneapolis-St Paul International",MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225
1166,2019,5,13495,4916,"New Orleans, LA: Louis Armstrong New Orleans International",MSY,New Orleans International ,New Orleans,LA,USA,29.99338889,-90.25802778
1167,2019,5,13796,4474,"Oakland, CA: Metropolitan Oakland International",OAK,Metropolitan Oakland International,Oakland,CA,USA,37.72129083,-122.2207167
1168,2019,5,13830,2338,"Kahului, HI: Kahului Airport",OGG,Kahului,Kahului,HI,USA,20.89864972,-156.4304578
1169,2019,5,13851,1054,"Oklahoma City, OK: Will Rogers World",OKC,Will Rogers World,Oklahoma City,OK,USA,35.39308833,-97.60073389
1170,2019,5,13871,1302,"Omaha, NE: Eppley Airfield",OMA,Eppley Airfield,Omaha,NE,USA,41.30251861,-95.89417306
1171,2019,5,13891,1611,"Ontario, CA: Ontario International",ONT,Ontario International,Ontario,CA,USA,34.056,-117.6011944
1172,2019,5,13930,15407,"Chicago, IL: Chicago O'Hare International",ORD,Chicago O'Hare International,Chicago,IL,USA,41.979595,-87.90446417
1173,2019,5,14027,1981,"West Palm Beach/Palm Beach, FL: Palm Beach International",PBI,Palm Beach International,West Palm Beach,FL,USA,26.68316194,-80.09559417
1174,2019,5,14057,4527,"Portland, OR: Portland International",PDX,Portland Intl,Portland,OR,USA,45.58872222,-122.5975
1175,2019,5,14100,7284,"Philadelphia, PA: Philadelphia International",PHL,Philadelphia Intl,Philadelphia,PA,USA,39.87195278,-75.24114083
1176,2019,5,14107,12082,"Phoenix, AZ: Phoenix Sky Harbor International",PHX,Phoenix Sky Harbor International,Phoenix,AZ,USA,33.43416667,-112.0080556
1177,2019,5,14122,2600,"Pittsburgh, PA: Pittsburgh International",PIT,Pittsburgh International,Pittsburgh,PA,USA,40.49146583,-80.23287083
1178,2019,5,14307,1001,"Providence, RI: Theodore Francis Green State",PVD,Theodore F Green State,Providence,RI,USA,41.72399917,-71.42822111
1179,2019,5,14492,4214,"Raleigh/Durham, NC: Raleigh-Durham International",RDU,Raleigh-Durham International,Raleigh,NC,USA,35.87763889,-78.78747222
1180,2019,5,14570,1177,"Reno, NV: Reno/Tahoe International",RNO,Reno Tahoe International,Reno,NV,USA,39.49857611,-119.7680647
1181,2019,5,14635,2398,"Fort Myers, FL: Southwest Florida International",RSW,Southwest Florida International,Ft. Myers,FL,USA,26.53616667,-81.75516667
1182,2019,5,14679,7268,"San Diego, CA: San Diego International",SAN,San Diego International-Lindbergh ,San Diego,CA,USA,32.73355611,-117.1896567
1183,2019,5,14683,3016,"San Antonio, TX: San Antonio International",SAT,San Antonio International,San Antonio,TX,USA,29.53369444,-98.46977778
1184,2019,5,14747,11514,"Seattle, WA: Seattle/Tacoma International",SEA,Seattle-Tacoma Intl,Seattle,WA,USA,47.44898194,-122.3093131
1185,2019,5,14771,10985,"San Francisco, CA: San Francisco International",SFO,San Francisco International,San Francisco,CA,USA,37.61900194,-122.3748433
1186,2019,5,14831,4760,"San Jose, CA: Norman Y. Mineta San Jose International",SJC,San Jose International,San Jose,CA,USA,37.36186194,-121.9290089
1187,2019,5,14843,2165,"San Juan, PR: Luis Munoz Marin International",SJU,Luis Munoz Marin International,San Juan,PR,USA,18.43941667,-66.00183333
1188,2019,5,14869,5666,"Salt Lake City, UT: Salt Lake City International",SLC,Salt Lake City Intl,Salt Lake City,UT,USA,40.78838778,-111.9777731
1189,2019,5,14893,3878,"Sacramento, CA: Sacramento International",SMF,Sacramento International,Sacramento,CA,USA,38.69542167,-121.5907669
1190,2019,5,14908,3224,"Santa Ana, CA: John Wayne Airport-Orange County",SNA,John Wayne  Orange Co,Santa Ana,CA,USA,33.67565861,-117.8682225
1191,2019,5,15016,4690,"St. Louis, MO: St Louis Lambert International",STL,Lambert-St Louis International,St Louis,MO,USA,38.74768694,-90.35998972
1192,2019,5,15304,6373,"Tampa, FL: Tampa International",TPA,Tampa International ,Tampa,FL,USA,27.97547222,-82.53325
1193,2019,6,10140,1479,"Albuquerque, NM: Albuquerque International Sunport",ABQ,Albuquerque International,Albuquerque,NM,USA,35.04022222,-106.6091944
1194,2019,6,10299,2102,"Anchorage, AK: Ted Stevens Anchorage International",ANC,Ted Stevens Anchorage International,Anchorage,AK,USA,61.17432028,-149.9961856
1195,2019,6,10397,27451,"Atlanta, GA: Hartsfield-Jackson Atlanta International",ATL,William B Hartsfield-Atlanta Intl,Atlanta,GA,USA,33.64044444,-84.42694444
1196,2019,6,10423,5407,"Austin, TX: Austin - Bergstrom International",AUS,Austin-Bergstrom International,Austin,TX,USA,30.19453278,-97.66987194
1198,2019,6,10529,1956,"Hartford, CT: Bradley International",BDL,Bradley International,Windsor Locks,CT,USA,41.93887417,-72.68322833
1199,2019,6,10693,5487,"Nashville, TN: Nashville International",BNA,Nashville International,Nashville,TN,USA,36.12447667,-86.67818222
1200,2019,6,10721,11032,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
1201,2019,6,10792,1329,"Buffalo, NY: Buffalo Niagara International",BUF,Buffalo Niagara Intl,Buffalo,NY,USA,42.94052472,-78.73216667
1202,2019,6,10800,2224,"Burbank, CA: Bob Hope",BUR,Burbank-Glendale-Pasadena,Burbank,CA,USA,34.20061917,-118.3584969
1203,2019,6,10821,8793,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",BWI,Baltimore-Washington International,Baltimore,MD,USA,39.17540167,-76.66819833
1204,2019,6,10994,1241,"Charleston, SC: Charleston AFB/International",CHS,Charleston AFB International,Charleston,SC,USA,32.89864639,-80.04050583
1205,2019,6,11042,2565,"Cleveland, OH: Cleveland-Hopkins International",CLE,Cleveland-Hopkins Intl,Cleveland,OH,USA,41.41089417,-81.84939667
1206,2019,6,11057,9338,"Charlotte, NC: Charlotte Douglas International",CLT,Charlotte Douglas International,Charlotte,NC,USA,35.21401111,-80.94312583
1207,2019,6,11066,1990,"Columbus, OH: John Glenn Columbus International",CMH,Port Columbus Intl,Columbus,OH,USA,39.99798528,-82.89188278
1208,2019,6,11193,1840,"Cincinnati, OH: Cincinnati/Northern Kentucky International",CVG,Cincinnati Northern Kentucky Intl,Covington,KY,USA,39.04614278,-84.6621725
1209,2019,6,11259,5822,"Dallas, TX: Dallas Love Field",DAL,Dallas Love ,Dallas,TX,USA,32.84711389,-96.85177222
1210,2019,6,11278,5662,"Washington, DC: Ronald Reagan Washington National",DCA,Ronald Reagan Washington National,Arlington,VA,USA,38.85208333,-77.03772222
1211,2019,6,11292,17330,"Denver, CO: Denver International",DEN,Denver Intl,Denver,CO,USA,39.85840806,-104.6670019
1212,2019,6,11298,16259,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",DFW,Dallas-Fort Worth International,Dallas-Fort Worth,TX,USA,32.89595056,-97.0372
1213,2019,6,11433,7439,"Detroit, MI: Detroit Metro Wayne County",DTW,Detroit Metropolitan-Wayne County,Detroit,MI,USA,42.21205889,-83.34883583
1214,2019,6,11618,7655,"Newark, NJ: Newark Liberty International",EWR,Newark Intl,Newark,NJ,USA,40.69249722,-74.16866056
1215,2019,6,11697,7693,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",FLL,Fort Lauderdale-Hollywood Int'l,Ft. Lauderdale,FL,USA,26.07258333,-80.15275
1217,2019,6,12173,4623,"Honolulu, HI: Daniel K Inouye International",HNL,Honolulu International,Honolulu,HI,USA,21.31869111,-157.9224072
1218,2019,6,12191,4892,"Houston, TX: William P Hobby",HOU,William P X,Houston,TX,USA,29.64541861,-95.27888889
1219,2019,6,12264,3232,"Washington, DC: Washington Dulles International",IAD,Washington Dulles International,Chantilly,VA,USA,38.94453194,-77.45580972
1220,2019,6,12266,7008,"Houston, TX: George Bush Intercontinental/Houston",IAH,George Bush Intercontinental,Houston,TX,USA,29.98047222,-95.33972222
1221,2019,6,12339,2294,"Indianapolis, IN: Indianapolis International",IND,Indianapolis International,Indianapolis,IN,USA,39.71732917,-86.29438417
1222,2019,6,12451,2024,"Jacksonville, FL: Jacksonville International",JAX,Jacksonville International,Jacksonville,FL,USA,30.49405556,-81.68786111
1223,2019,6,12478,7995,"New York, NY: John F. Kennedy International",JFK,John F Kennedy Intl,New York,NY,USA,40.63975111,-73.77892556
1224,2019,6,12758,1450,"Kona, HI: Ellison Onizuka Kona International at Keahole",KOA,Kona International At Keahole,Kailua Kona,HI,USA,19.73876583,-156.0456314
1225,2019,6,12889,13611,"Las Vegas, NV: McCarran International",LAS,McCarran International,Las Vegas,NV,USA,36.08036111,-115.1523333
1226,2019,6,12892,16296,"Los Angeles, CA: Los Angeles International",LAX,Los Angeles International,Los Angeles,CA,USA,33.94253611,-118.4080744
1227,2019,6,12953,7309,"New York, NY: LaGuardia",LGA,LaGuardia,New York,NY,USA,40.77724306,-73.87260917
1228,2019,6,12954,1163,"Long Beach, CA: Long Beach Airport",LGB,Long Beach (Daugherty ),Long Beach,CA,USA,33.81772222,-118.1516111
1229,2019,6,12982,1249,"Lihue, HI: Lihue Airport",LIH,Lihue,Lihue,HI,USA,21.97598306,-159.3389581
1230,2019,6,13198,3725,"Kansas City, MO: Kansas City International",MCI,Kansas City International,Kansas City,MO,USA,39.29760528,-94.71390556
1231,2019,6,13204,11852,"Orlando, FL: Orlando International",MCO,Orlando International,Orlando,FL,USA,28.42888889,-81.31602778
1232,2019,6,13232,6934,"Chicago, IL: Chicago Midway International",MDW,Chicago Midway,Chicago,IL,USA,41.7859825,-87.75242444
1233,2019,6,13244,1321,"Memphis, TN: Memphis International",MEM,Memphis International,Memphis,TN,USA,35.04241667,-89.97666667
1234,2019,6,13303,5039,"Miami, FL: Miami International",MIA,Miami International,Miami,FL,USA,25.79325,-80.29055556
1235,2019,6,13342,1845,"Milwaukee, WI: General Mitchell International",MKE,General Mitchell International,Milwaukee,WI,USA,42.94722222,-87.89658333
1236,2019,6,13487,8468,"Minneapolis, MN: Minneapolis-St Paul International",MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225
1237,2019,6,13495,4393,"New Orleans, LA: Louis Armstrong New Orleans International",MSY,New Orleans International ,New Orleans,LA,USA,29.99338889,-90.25802778
1238,2019,6,13577,1091,"Myrtle Beach, SC: Myrtle Beach International",MYR,Myrtle Beach International,Myrtle Beach,SC,USA,33.67975,-78.92833333
1239,2019,6,13796,4437,"Oakland, CA: Metropolitan Oakland International",OAK,Metropolitan Oakland International,Oakland,CA,USA,37.72129083,-122.2207167
1240,2019,6,13830,2454,"Kahului, HI: Kahului Airport",OGG,Kahului,Kahului,HI,USA,20.89864972,-156.4304578
1241,2019,6,13851,1061,"Oklahoma City, OK: Will Rogers World",OKC,Will Rogers World,Oklahoma City,OK,USA,35.39308833,-97.60073389
1242,2019,6,13871,1185,"Omaha, NE: Eppley Airfield",OMA,Eppley Airfield,Omaha,NE,USA,41.30251861,-95.89417306
1243,2019,6,13891,1634,"Ontario, CA: Ontario International",ONT,Ontario International,Ontario,CA,USA,34.056,-117.6011944
1244,2019,6,13930,15558,"Chicago, IL: Chicago O'Hare International",ORD,Chicago O'Hare International,Chicago,IL,USA,41.979595,-87.90446417
1245,2019,6,14027,1720,"West Palm Beach/Palm Beach, FL: Palm Beach International",PBI,Palm Beach International,West Palm Beach,FL,USA,26.68316194,-80.09559417
1246,2019,6,14057,4881,"Portland, OR: Portland International",PDX,Portland Intl,Portland,OR,USA,45.58872222,-122.5975
1247,2019,6,14100,6922,"Philadelphia, PA: Philadelphia International",PHL,Philadelphia Intl,Philadelphia,PA,USA,39.87195278,-75.24114083
1248,2019,6,14107,11559,"Phoenix, AZ: Phoenix Sky Harbor International",PHX,Phoenix Sky Harbor International,Phoenix,AZ,USA,33.43416667,-112.0080556
1249,2019,6,14122,2622,"Pittsburgh, PA: Pittsburgh International",PIT,Pittsburgh International,Pittsburgh,PA,USA,40.49146583,-80.23287083
1250,2019,6,14492,4114,"Raleigh/Durham, NC: Raleigh-Durham International",RDU,Raleigh-Durham International,Raleigh,NC,USA,35.87763889,-78.78747222
1251,2019,6,14570,1260,"Reno, NV: Reno/Tahoe International",RNO,Reno Tahoe International,Reno,NV,USA,39.49857611,-119.7680647
1252,2019,6,14635,1928,"Fort Myers, FL: Southwest Florida International",RSW,Southwest Florida International,Ft. Myers,FL,USA,26.53616667,-81.75516667
1253,2019,6,14679,7448,"San Diego, CA: San Diego International",SAN,San Diego International-Lindbergh ,San Diego,CA,USA,32.73355611,-117.1896567
1254,2019,6,14683,2967,"San Antonio, TX: San Antonio International",SAT,San Antonio International,San Antonio,TX,USA,29.53369444,-98.46977778
1255,2019,6,14747,12435,"Seattle, WA: Seattle/Tacoma International",SEA,Seattle-Tacoma Intl,Seattle,WA,USA,47.44898194,-122.3093131
1257,2019,6,14771,11550,"San Francisco, CA: San Francisco International",SFO,San Francisco International,San Francisco,CA,USA,37.61900194,-122.3748433
1258,2019,6,14831,4808,"San Jose, CA: Norman Y. Mineta San Jose International",SJC,San Jose International,San Jose,CA,USA,37.36186194,-121.9290089
1259,2019,6,14843,2398,"San Juan, PR: Luis Munoz Marin International",SJU,Luis Munoz Marin International,San Juan,PR,USA,18.43941667,-66.00183333
1260,2019,6,14869,6049,"Salt Lake City, UT: Salt Lake City International",SLC,Salt Lake City Intl,Salt Lake City,UT,USA,40.78838778,-111.9777731
1261,2019,6,14893,3875,"Sacramento, CA: Sacramento International",SMF,Sacramento International,Sacramento,CA,USA,38.69542167,-121.5907669
1262,2019,6,14908,3058,"Santa Ana, CA: John Wayne Airport-Orange County",SNA,John Wayne  Orange Co,Santa Ana,CA,USA,33.67565861,-117.8682225
1263,2019,6,15016,4683,"St. Louis, MO: St Louis Lambert International",STL,Lambert-St Louis International,St Louis,MO,USA,38.74768694,-90.35998972
1264,2019,6,15304,6094,"Tampa, FL: Tampa International",TPA,Tampa International ,Tampa,FL,USA,27.97547222,-82.53325
1265,2019,7,10140,1514,"Albuquerque, NM: Albuquerque International Sunport",ABQ,Albuquerque International,Albuquerque,NM,USA,35.04022222,-106.6091944
1266,2019,7,10299,2317,"Anchorage, AK: Ted Stevens Anchorage International",ANC,Ted Stevens Anchorage International,Anchorage,AK,USA,61.17432028,-149.9961856
1267,2019,7,10397,28345,"Atlanta, GA: Hartsfield-Jackson Atlanta International",ATL,William B Hartsfield-Atlanta Intl,Atlanta,GA,USA,33.64044444,-84.42694444
1268,2019,7,10423,5601,"Austin, TX: Austin - Bergstrom International",AUS,Austin-Bergstrom International,Austin,TX,USA,30.19453278,-97.66987194
1270,2019,7,10529,1929,"Hartford, CT: Bradley International",BDL,Bradley International,Windsor Locks,CT,USA,41.93887417,-72.68322833
1271,2019,7,10693,5666,"Nashville, TN: Nashville International",BNA,Nashville International,Nashville,TN,USA,36.12447667,-86.67818222
1272,2019,7,10721,11434,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
1273,2019,7,10792,1375,"Buffalo, NY: Buffalo Niagara International",BUF,Buffalo Niagara Intl,Buffalo,NY,USA,42.94052472,-78.73216667
1274,2019,7,10800,2496,"Burbank, CA: Bob Hope",BUR,Burbank-Glendale-Pasadena,Burbank,CA,USA,34.20061917,-118.3584969
1275,2019,7,10821,9111,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",BWI,Baltimore-Washington International,Baltimore,MD,USA,39.17540167,-76.66819833
1276,2019,7,10994,1256,"Charleston, SC: Charleston AFB/International",CHS,Charleston AFB International,Charleston,SC,USA,32.89864639,-80.04050583
1277,2019,7,11042,2639,"Cleveland, OH: Cleveland-Hopkins International",CLE,Cleveland-Hopkins Intl,Cleveland,OH,USA,41.41089417,-81.84939667
1278,2019,7,11057,9655,"Charlotte, NC: Charlotte Douglas International",CLT,Charlotte Douglas International,Charlotte,NC,USA,35.21401111,-80.94312583
1279,2019,7,11066,2091,"Columbus, OH: John Glenn Columbus International",CMH,Port Columbus Intl,Columbus,OH,USA,39.99798528,-82.89188278
1280,2019,7,11193,1897,"Cincinnati, OH: Cincinnati/Northern Kentucky International",CVG,Cincinnati Northern Kentucky Intl,Covington,KY,USA,39.04614278,-84.6621725
1281,2019,7,11259,6009,"Dallas, TX: Dallas Love Field",DAL,Dallas Love ,Dallas,TX,USA,32.84711389,-96.85177222
1282,2019,7,11278,5860,"Washington, DC: Ronald Reagan Washington National",DCA,Ronald Reagan Washington National,Arlington,VA,USA,38.85208333,-77.03772222
1283,2019,7,11292,18236,"Denver, CO: Denver International",DEN,Denver Intl,Denver,CO,USA,39.85840806,-104.6670019
1284,2019,7,11298,16540,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",DFW,Dallas-Fort Worth International,Dallas-Fort Worth,TX,USA,32.89595056,-97.0372
1285,2019,7,11433,7620,"Detroit, MI: Detroit Metro Wayne County",DTW,Detroit Metropolitan-Wayne County,Detroit,MI,USA,42.21205889,-83.34883583
1286,2019,7,11618,7997,"Newark, NJ: Newark Liberty International",EWR,Newark Intl,Newark,NJ,USA,40.69249722,-74.16866056
1287,2019,7,11697,7788,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",FLL,Fort Lauderdale-Hollywood Int'l,Ft. Lauderdale,FL,USA,26.07258333,-80.15275
1289,2019,7,12173,4760,"Honolulu, HI: Daniel K Inouye International",HNL,Honolulu International,Honolulu,HI,USA,21.31869111,-157.9224072
1290,2019,7,12191,5080,"Houston, TX: William P Hobby",HOU,William P X,Houston,TX,USA,29.64541861,-95.27888889
1291,2019,7,12264,3394,"Washington, DC: Washington Dulles International",IAD,Washington Dulles International,Chantilly,VA,USA,38.94453194,-77.45580972
1292,2019,7,12266,7184,"Houston, TX: George Bush Intercontinental/Houston",IAH,George Bush Intercontinental,Houston,TX,USA,29.98047222,-95.33972222
1293,2019,7,12339,2302,"Indianapolis, IN: Indianapolis International",IND,Indianapolis International,Indianapolis,IN,USA,39.71732917,-86.29438417
1294,2019,7,12451,2051,"Jacksonville, FL: Jacksonville International",JAX,Jacksonville International,Jacksonville,FL,USA,30.49405556,-81.68786111
